Time SenderId SenderProto   ReceiverId ReceiverProto     Commodity          Quantity               
1678 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1679 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 486850                 
1680 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1681 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606689.9999999999      
1682 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 471869.99999999994     
1683 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 644140                 
1684 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 561750                 
1685 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1686 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1687 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1688 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 539280                 
1689 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1690 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1691 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1692 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 486850                 
1693 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584219.9999999999      
1694 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
1695 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 576729.9999999999      
1696 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1697 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 561750                 
1698 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1699 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1700 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1701 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 539280                 
1702 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1703 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1704 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1705 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 599200                 
1706 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1707 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1708 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 554260                 
1709 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1710 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 561750                 
1711 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1712 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1713 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1714 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 539280                 
1715 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1716 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1717 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 591710                 
1718 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 486850                 
1719 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 644140                 
1720 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1721 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 554260                 
1722 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1723 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 561750                 
1724 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1725 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1726 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1727 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 539280                 
1728 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1729 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 591710                 
1730 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1731 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 591710                 
1732 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1733 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1734 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 554260                 
1735 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1736 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 561750                 
1737 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1738 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1739 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1740 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 539280                 
1741 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584219.9999999999      
1742 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1743 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1744 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 576729.9999999999      
1745 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1746 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1747 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 554260                 
1748 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1749 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 561750                 
1750 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1751 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1752 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1753 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 614180                 
1754 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1755 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1756 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 614180                 
1757 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 576729.9999999999      
1758 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1759 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1760 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 554260                 
1761 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1762 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 561750                 
1763 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1764 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1765 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659120                 
1766 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 539280                 
1767 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1768 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
1769 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 614180                 
1770 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 576729.9999999999      
1771 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1772 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1773 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 554260                 
1774 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1775 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 561750                 
1776 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1777 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1778 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1779 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 651629.9999999999      
1780 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 599200                 
1781 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
1782 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 614180                 
1783 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 576729.9999999999      
1784 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1785 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1786 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 554260                 
1787 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1788 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 561750                 
1789 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 734019.9999999998      
1790 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1791 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1792 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1793 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 599200                 
1794 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
1795 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 614180                 
1796 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 576729.9999999999      
1797 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1798 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1799 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 554260                 
1800 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1801 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 749000                 
1802 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1803 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1804 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1805 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1806 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 599200                 
1807 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
1808 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 614180                 
1809 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 576729.9999999999      
1810 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1811 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1812 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 554260                 
1813 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 816409.9999999999      
1814 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 561750                 
1815 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1816 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1817 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1818 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1819 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 599200                 
1820 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
1821 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 614180                 
1822 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 576729.9999999999      
1823 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1824 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1825 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 741510                 
1826 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1827 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
1828 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1829 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1830 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1831 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1832 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 599200                 
1833 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
1834 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 614180                 
1835 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 576729.9999999999      
1836 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1837 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 808919.9999999999      
1838 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 554260                 
1839 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 749000                 
1840 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1841 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1842 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1843 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1844 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1845 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 599200                 
1846 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
1847 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 614180                 
1848 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 576729.9999999999      
1849 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 816409.9999999999      
1850 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1851 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
1852 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1853 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1854 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1855 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1856 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1857 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1858 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 599200                 
1859 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
1860 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 614180                 
1861 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 763980                 
1862 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 629160                 
1863 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 741510                 
1864 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1865 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1866 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1867 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1868 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1869 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1870 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1871 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 599200                 
1872 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
1873 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 801430                 
1874 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 576729.9999999999      
1875 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 749000                 
1876 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1877 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1878 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1879 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1880 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1881 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1882 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1883 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1884 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 599200                 
1885 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 793939.9999999999      
1886 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 614180                 
1887 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 696570                 
1888 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1889 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1890 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1891 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1892 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1893 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1894 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1895 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1896 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1897 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 786450                 
1898 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 606690                 
1899 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 741510                 
1900 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
1901 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1902 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1903 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1904 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1905 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1906 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1907 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1908 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1909 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 808919.9999999999      
1910 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 599200                 
1911 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 726530                 
1912 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1913 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
1914 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1915 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1916 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1917 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1918 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1919 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1920 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1921 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 891310                 
1922 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 621670                 
1923 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 726530                 
1924 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 681590                 
1925 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1926 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
1927 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1928 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1929 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1930 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1931 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1932 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1933 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 771470                 
1934 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1935 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 756490.0000000001      
1936 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
1937 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 681590                 
1938 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1939 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
1940 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1941 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1942 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1943 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1944 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1945 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 853859.9999999999      
1946 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1947 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 786450                 
1948 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 719040.0000000001      
1949 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
1950 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 681590                 
1951 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1952 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
1953 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1954 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1955 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1956 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1957 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 861349.9999999999      
1958 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 666610                 
1959 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1960 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 741510                 
1961 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 719040.0000000001      
1962 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
1963 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 681590                 
1964 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1965 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
1966 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1967 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1968 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1969 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 898800                 
1970 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1971 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 801430.0000000001      
1972 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
1973 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 741510                 
1974 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 719040.0000000001      
1975 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
1976 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 681590                 
1977 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1978 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
1979 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1980 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1981 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 861349.9999999999      
1982 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1983 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 763980                 
1984 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 756490.0000000001      
1985 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
1986 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 741510                 
1987 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 719040.0000000001      
1988 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
1989 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 681590                 
1990 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1991 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
1992 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 711550                 
1993 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.0036599999999999e+06 
1994 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 636649.9999999999      
1995 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 853860.0000000001      
1996 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
1997 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 756490.0000000001      
1998 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 674099.9999999999      
1999 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 741510                 
2000 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 719040.0000000001      
2001 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 689080                 
2002 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 681590                 
2003 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
2004 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 659119.9999999999      
2005 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 1.0111499999999999e+06 
2006 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 704060.0000000001      
2007 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 786450                 
